"code","name","country_id/id"
"68572","Puente Nacional ","base.co"
"68573","Puerto Parra ","base.co"
"68575","Puerto Wilches ","base.co"
"68615","Rionegro","base.co"
"68655","Sabana De Torres","base.co"
"68669","San Andrés ","base.co"
"68673","San Benito ","base.co"
"68679","San Gil ","base.co"
"68682","San Joaquín ","base.co"
"68684","San José De Miranda","base.co"
"68686","San Miguel ","base.co"
"68689","San Vicente De Chucurí","base.co"
"68705","Santa Bárbara ","base.co"
"68720","Santa Helena Del Opón","base.co"
"68745","Simacota","base.co"
"68755","Socorro","base.co"
"68770","Suaita","base.co"
"68773","Sucre","base.co"
"68780","Suratá","base.co"
"68820","Tona","base.co"
"68855","Valle De San José","base.co"
"68861","Vélez","base.co"
"68867","Vetas","base.co"
"68872","Villanueva","base.co"
"68895","Zapatoca","base.co"
"70001","Sincelejo","base.co"
"70110","Buenavista","base.co"
"70124","Caimito","base.co"
"70204","Colosó","base.co"
"70215","Corozal","base.co"
"70221","Coveñas","base.co"
"70230","Chalán","base.co"
"70233","El Roble ","base.co"
"70235","Galeras","base.co"
"70265","Guaranda","base.co"
"70400","La Unión ","base.co"
"70418","Los Palmitos ","base.co"
"70429","Majagual","base.co"
"70473","Morroa","base.co"
"70508","Ovejas","base.co"
"70523","Palmito","base.co"
"70670","Sampués","base.co"
"70678","San Benito Abad","base.co"
"70702","San Juan De Betulia","base.co"
"70708","San Marcos ","base.co"
"70713","San Onofre ","base.co"
"70717","San Pedro ","base.co"
"70742","San Luis De Sincé","base.co"
"70771","Sucre","base.co"
"70820","Santiago De Tolú","base.co"
"70823","Tolú Viejo ","base.co"
"73001","Ibagué","base.co"
"73024","Alpujarra","base.co"
"73026","Alvarado","base.co"
"73030","Ambalema","base.co"
"73043","Anzoátegui","base.co"
"73055","Armero","base.co"
"73067","Ataco","base.co"
"73124","Cajamarca","base.co"
"73148","Carmen De Apicalá","base.co"
"73152","Casabianca","base.co"
"73168","Chaparral","base.co"
"73200","Coello","base.co"
"73217","Coyaima","base.co"
"73226","Cunday","base.co"
"73236","Dolores","base.co"
"73268","Espinal","base.co"
"73270","Falan","base.co"
"73275","Flandes","base.co"
"73283","Fresno","base.co"
"73319","Guamo","base.co"
"73347","Herveo","base.co"
"73349","Honda","base.co"
"73352","Icononzo","base.co"
"73408","Lérida","base.co"
"73411","Líbano","base.co"
"73443","San Sebastián De Mariquita","base.co"
"73449","Melgar","base.co"
"73461","Murillo","base.co"
"73483","Natagaima","base.co"
"73504","Ortega","base.co"
"73520","Palocabildo","base.co"
"73547","Piedras","base.co"
"73555","Planadas","base.co"
"73563","Prado","base.co"
"73585","Purificación","base.co"
"73616","Rioblanco","base.co"
"73622","Roncesvalles","base.co"
"73624","Rovira","base.co"
"73671","Saldaña","base.co"
"73675","San Antonio ","base.co"
"73678","San Luis ","base.co"
"73686","Santa Isabel ","base.co"
"73770","Suárez","base.co"
"73854","Valle De San Juan","base.co"
"73861","Venadillo","base.co"
"73870","Villahermosa","base.co"
"73873","Villarrica","base.co"
"76001","Cali","base.co"
"76020","Alcalá","base.co"
"76036","Andalucía","base.co"
"76041","Ansermanuevo","base.co"
"76054","Argelia","base.co"
"76100","Bolívar","base.co"
"76109","Buenaventura","base.co"
"76111","Guadalajara De Buga","base.co"
"76113","Bugalagrande","base.co"
"76122","Caicedonia","base.co"
"76126","Calima","base.co"
"76130","Candelaria","base.co"
"76147","Cartago","base.co"
"76233","Dagua","base.co"
"76243","El Águila ","base.co"
"76246","El Cairo ","base.co"
"76248","El Cerrito ","base.co"
"76250","El Dovio ","base.co"
"76275","Florida","base.co"
"76306","Ginebra","base.co"
"76318","Guacarí","base.co"
"76364","Jamundí","base.co"
"76377","La Cumbre ","base.co"
"76400","La Unión ","base.co"
"76403","La Victoria ","base.co"
"76497","Obando","base.co"
"76520","Palmira","base.co"
"76563","Pradera","base.co"
"76606","Restrepo","base.co"
"76616","Riofrío","base.co"
"76622","Roldanillo","base.co"
"76670","San Pedro ","base.co"
"76736","Sevilla","base.co"
"76823","Toro","base.co"
"76828","Trujillo","base.co"
"76834","Tuluá","base.co"
"76845","Ulloa","base.co"
"76863","Versalles","base.co"
"76869","Vijes","base.co"
"76890","Yotoco","base.co"
"76892","Yumbo","base.co"
"76895","Zarzal","base.co"
"81001","Arauca","base.co"
"81065","Arauquita","base.co"
"81220","Cravo Norte ","base.co"
"81300","Fortul","base.co"
"81591","Puerto Rondón ","base.co"
"81736","Saravena","base.co"
"81794","Tame","base.co"
"85001","Yopal","base.co"
"85010","Aguazul","base.co"
"85015","Chámeza","base.co"
"85125","Hato Corozal ","base.co"
"85136","La Salina ","base.co"
"85139","Maní","base.co"
"85162","Monterrey","base.co"
"85225","Nunchía","base.co"
"85230","Orocué","base.co"
"85250","Paz De Ariporo","base.co"
"85263","Pore","base.co"
"85279","Recetor","base.co"
"85300","Sabanalarga","base.co"
"85315","Sácama","base.co"
"85325","San Luis De Palenque","base.co"
"85400","Támara","base.co"
"85410","Tauramena","base.co"
"85430","Trinidad","base.co"
"85440","Villanueva","base.co"
"86001","Mocoa","base.co"
"86219","Colón","base.co"
"86320","Orito","base.co"
"86568","Puerto Asís ","base.co"
"86569","Puerto Caicedo ","base.co"
"86571","Puerto Guzmán ","base.co"
"86573","Puerto Leguízamo ","base.co"
"86749","Sibundoy","base.co"
"86755","San Francisco ","base.co"
"86757","San Miguel ","base.co"
"86760","Santiago","base.co"
"86865","Valle Del Guamuez","base.co"
"86885","Villagarzón","base.co"
"88001","San Andrés ","base.co"
"88564","Providencia","base.co"
"91001","Leticia","base.co"
"91263","El Encanto ","base.co"
"91405","La Chorrera ","base.co"
"91407","La Pedrera ","base.co"
"91430","La Victoria ","base.co"
"91460","Mirití - Paraná","base.co"
"91530","Puerto Alegría ","base.co"
"91536","Puerto Arica ","base.co"
"91540","Puerto Nariño ","base.co"
"91669","Puerto Santander ","base.co"
"91798","Tarapacá","base.co"
"94001","Inírida","base.co"
"94343","Barranco Minas ","base.co"
"94663","Mapiripana","base.co"
"94883","San Felipe ","base.co"
"94884","Puerto Colombia ","base.co"
"94885","La Guadalupe ","base.co"
"94886","Cacahual","base.co"
"94887","Pana Pana ","base.co"
"94888","Morichal","base.co"
"95001","San José Del Guaviare","base.co"
"95015","Calamar","base.co"
"95025","El Retorno ","base.co"
"95200","Miraflores","base.co"
"97001","Mitú","base.co"
"97161","Carurú","base.co"
"97511","Pacoa","base.co"
"97666","Taraira","base.co"
"97777","Papunahua","base.co"
"97889","Yavaraté","base.co"
"99001","Puerto Carreño ","base.co"
"99524","La Primavera ","base.co"
"99624","Santa Rosalía ","base.co"
"99773","Cumaribo","base.co"
